QW_SEQ,SITE_ID,SITE_NAME,SAMPLE_DATE,LATITUDE,LONGITUDE,R_TOT_ORG_CARBON,TOT_ORG_CARBON_MGL,UPD_TOT_ORG_CARBON,R_DISS_ORG_CARBON,DISS_ORG_CARBON_MGL,R_SULFATE_MGL,SULFATE_MGL,R_PH,PH,R_TOT_UNFILTERED_MEHG,TOT_UNFILTERED_MEHG_NGL,UPD_TOT_UNFILTERED_MEHG,SUBS_R_TOT_UNFILTERED_MEHG,SUBS_TOT_UNFILTERED_MEHG,R_DISS_MEHG,DISS_MEHG_NGL,UPD_DISS_MEHG,SUBS_R_DISS_MEHG,SUBS_DISS_MEHG,R_PARTICULATE_MEHG,PARTICULATE_MEHG_NGL,SUBS_R_PARTICULATE_MEHG,SUBS_PARTICULATE_MEHG,R_TOT_UNFILTERED_HG,TOT_UNFILTERED_HG_NGL,UPD_TOT_UNFILTERED_HG,R_PARTICULATE_HG,PARTICULATE_HG_NGL,R_DISS_HG,DISS_HG_NGL,UPD_DISS_HG,SUBS_R_DISS_HG,SUBS_DISS_HG,SOURCE_TABLE
4799,02234998,"LITTLE WEKIVA RIVER NEAR LONGWOOD, FL",6/23/2004,28.7036075,-81.3920135,,,,,4.9,,22.56,,7.31,,,,,,,0.06,,,0.06,,0.0307,,0.0307,,,,,0.5509,,1.99,,,1.99,NAWQA_FL_WI_STREAMWATER_OR
4800,02234998,"LITTLE WEKIVA RIVER NEAR LONGWOOD, FL",10/13/2004,28.7036075,-81.3920135,,,,,6.676,,13.978,,6.9,,,,,,,0.15,,,0.15,,0.0572,,0.0572,,,,,0.7147,,0.79,,,0.79,NAWQA_FL_WI_STREAMWATER_OR
4801,02234998,"LITTLE WEKIVA RIVER NEAR LONGWOOD, FL",11/17/2005,28.7036075,-81.3920135,,5.681,,,4.9,,16.562,,7.07,,,,,,,0.04,,,0.04,<,0.0255,<,0.0255,,,,,0.7363,,0.39,,,0.39,NAWQA_FL_WI_STREAMWATER_OR
4802,02322500,"SANTA FE RIVER NEAR FORT WHITE, FLA.",6/1/2004,29.8488477,-82.7151204,,,,,1.6,,26.63,,7.64,,,,,,<,0.04,0.032202944,,0.032202944,<,0.0246,<,0.0246,,,,,0.1598,,0.55,,,0.55,NAWQA_FL_WI_STREAMWATER_OR
4803,02322500,"SANTA FE RIVER NEAR FORT WHITE, FLA.",1/22/2003,29.8488477,-82.7151204,,,,,15.8,,22.37,,7.24,,,,,,,0.15,,,0.15,<,0.0237,<,0.0237,,,,,1.1667,,2.78,,,2.78,NAWQA_FL_WI_STREAMWATER_OR
4804,03276000,,2/25/2005,39.4339397,-85.0032932,,,,,,,,,7.8,<,0.04,0.02664517,,0.02664517,<,0.04,0.019779339,<,0.02,,,,,,1.85,,,,,1.21,,,1.21,INDIANAHGSTREAMS2004_2006
4805,03328500,,9/13/2005,40.7819846,-86.2638857,,,,,,,,,7.9,,0.12,,,0.12,,0.06,,,0.06,,,,,,0.67,,,,,0.33,,,0.33,INDIANAHGSTREAMS2004_2006
4806,03331753,,9/13/2005,41.0497632,-86.5991758,,,,,,,,,8,,0.05,,,0.05,<,0.04,0.029884891,,0.029884891,,,,,,0.83,,,,,0.28,,,0.28,INDIANAHGSTREAMS2004_2006
4807,03342500,,8/22/2006,38.9742103,-87.4258528,,,,,,,,,7.8,,0.13,,,0.13,<,0.04,0.036787841,,0.036787841,,,,,,2.49,,,,,0.42,,,0.42,INDIANAHGSTREAMS2004_2006
4808,03342500,,6/8/2005,38.9742103,-87.4258528,,,,,,,,,7.6,,0.12,,,0.12,,0.07,,,0.07,,,,,,2.47,,,,,2.44,,,2.44,INDIANAHGSTREAMS2004_2006
4809,03351000,,9/5/2006,39.9105949,-86.1055423,,,,,,,,,8.1,,0.09,,,0.09,,0.07,,,0.07,,,,,,3.08,,,,,0.41,,,0.41,INDIANAHGSTREAMS2004_2006
4810,03351000,,8/23/2004,39.9105949,-86.1055423,,,,,,,,,7.7,,0.11,,,0.11,,0.07,,,0.07,,,,,,2.55,,,,,0.44,,,0.44,INDIANAHGSTREAMS2004_2006
4811,03351000,,9/4/2007,39.9105949,-86.1055423,,,,,3.608,,100,,8.065,,,,,,,0.06,,,0.06,,0.037,,0.037,,,,,0.5374,,0.42,,,0.42,INDIANAHGSTREAMS2007_2008
4812,03351500,,12/3/2007,39.9547618,-85.8674803,,,,,3.194,,49.723,,8.08,,,,,,<,0.04,0.027318463,,0.027318463,,0.05,,0.05,,,,,2.016,,0.49,,,0.49,INDIANAHGSTREAMS2007_2008
4813,03354000,,9/14/2005,39.4975477,-86.4005495,,,,,,,,,7.9,,0.25,,,0.25,,0.1,,,0.1,,,,,,5.66,,,,,0.77,,,0.77,INDIANAHGSTREAMS2004_2006
4814,03354000,,12/14/2005,39.4975477,-86.4005495,,,,,,,,,7.4,,0.08,,,0.08,<,0.04,0.034709601,,0.034709601,,,,,,3.29,,,,,0.54,,,0.54,INDIANAHGSTREAMS2004_2006
4815,03354000,,5/16/2006,39.4975477,-86.4005495,,,,,,,,,7.8,,0.26,,,0.26,,0.04,,,0.04,,,,,,17.8,,,,,1.53,,,1.53,INDIANAHGSTREAMS2004_2006
4816,03357500,,9/10/2007,39.5358771,-86.9761239,,,,,3.146,,21.6,,7.865,,,,,,,0.22,,,0.22,,0.0767,,0.0767,,,,,1.0368,,0.82,,,0.82,INDIANAHGSTREAMS2007_2008
4817,03357500,,6/25/2007,39.5358771,-86.9761239,,,,,2.89,,25.7,,8.02,,,,,,,0.1,,,0.1,,0.0408,,0.0408,,,,,0.746,,0.65,,,0.65,INDIANAHGSTREAMS2007_2008
4818,03361650,,2/23/2005,39.7142107,-85.8855359,,,,,,,,,7.9,<,0.04,0.031067219,,0.031067219,<,0.04,0.03516723,,0.03516723,,,,,,1.1,,,,,0.4,,,0.4,INDIANAHGSTREAMS2004_2006
4819,03366500,,3/1/2007,38.8042235,-85.673855,,,,,2.933,,17.2,,8,,,,,,,0.05,,,0.05,,0.0278,,0.0278,,,,,1.3295,,2.19,,,2.19,INDIANAHGSTREAMS2007_2008
4820,03369500,,8/24/2006,38.9764433,-85.61969,,,,,,,,,8.1,,0.08,,,0.08,,0.09,,,0.09,,,,,,1.34,,,,,0.96,,,0.96,INDIANAHGSTREAMS2004_2006
4821,03369500,,3/9/2006,38.9764433,-85.61969,,,,,,,,,7.4,,0.19,,,0.19,,0.06,,,0.06,,,,,,16.2,,,,,6.14,,,6.14,INDIANAHGSTREAMS2004_2006
4822,03369500,,11/29/2007,38.9764433,-85.61969,,,,,4.675,,32.239,,8.105,,,,,,,0.06,,,0.06,,0.04,,0.04,,,,,0.348,,0.79,,,0.79,INDIANAHGSTREAMS2007_2008
4823,03373500,,3/13/2007,38.6669957,-86.791943,,,,,2.714,,24.3,,7.9,,,,,,<,0.04,0.008303618,<,0.02,,0.0287,,0.0287,,,,,1.9513,,0.7,,,0.7,INDIANAHGSTREAMS2007_2008
4824,03374000,,10/7/2004,38.5108822,-87.2894583,,,,,,,,,8.1,,0.4,,,0.4,,0.1,,,0.1,,,,,,4.05,,,,,0.79,,,0.79,INDIANAHGSTREAMS2004_2006
4825,03374000,,6/26/2007,38.5108822,-87.2894583,,,,,4.043,,94.8,,8.02,,,,,,,0.2,,,0.2,,0.724,,0.724,,,,,,,0.88,,,0.88,INDIANAHGSTREAMS2007_2008
4826,03376300,,11/30/2005,38.3803275,-87.2166753,,,,,,,,,7.1,,0.19,,,0.19,,0.06,,,0.06,,,,,,10.3,,,,,4.4,,,4.4,INDIANAHGSTREAMS2004_2006
4827,03376300,,8/23/2006,38.3803275,-87.2166753,,,,,,,,,7.2,,0.07,,,0.07,<,0.04,0.037262611,,0.037262611,,,,,,4.6,,,,,1.1,,,1.1,INDIANAHGSTREAMS2004_2006
4828,03376300,,6/9/2005,38.3803275,-87.2166753,,,,,,,,,7.5,,0.13,,,0.13,<,0.04,0.035322466,,0.035322466,,,,,,2.7,,,,,0.3,,,0.3,INDIANAHGSTREAMS2004_2006
4829,NLA06608-1443,WI - PESHTIGO LAKE,8/30/2007,,,,,,,6.3,,15.52,,8.3,,0.123028468,,,0.123028468,,,,,,,,,,,1.76,,,,,,,,,MIDWEST_LAKES_ANCILLARIES
4830,NLA06608-1399,WI - PLEASANT LAKE,7/25/2007,,,,,,,7.7,,12.4,,9.3,,0.070215684,,,0.070215684,,,,,,,,,,,0.379897012,,,,,,,,,MIDWEST_LAKES_ANCILLARIES
4831,NLA06608-0142,WI - PLUM LAKE,8/13/2007,,,,,,,4.2,,2.799,,7.7,,0.014453784,,<,0.02,,,,,,,,,,,0.173933314,,,,,,,,,MIDWEST_LAKES_ANCILLARIES
4832,NLA06608-0350,WI - PRICE LAKE,8/9/2007,,,,,,,15.3,,2.371,,8.3,,0.039513458,,,0.039513458,,,,,,,,,,,0.935941949,,,,,,,,,MIDWEST_LAKES_ANCILLARIES
4833,NLA06608-2035,WI - PULASKI LAKE,7/24/2007,,,,,,,7.3,,,,7.5,,0.004364263,,<,0.02,,,,,,,,,,,0.33972658,,,,,,,,,MIDWEST_LAKES_ANCILLARIES
4834,NLA06608-4120,WI - RAINBOW LAKE,7/18/2007,,,,,,,6.4,,,,8.4,,0.041147491,,,0.041147491,,,,,,,,,,,0.557122368,,,,,,,,,MIDWEST_LAKES_ANCILLARIES
4835,NLA06608-2398,WI - RILEY LAKE,8/9/2007,,,,,,,20.1,,7.5,,6.7,,0.31872942,,,0.31872942,,,,,,,,,,,1.374074644,,,,,,,,,MIDWEST_LAKES_ANCILLARIES
4836,NLA06608-DNR-3,WI - ROLLING STONE LAKE,8/29/2007,,,,,,,9.8,,,,9.4,,0.165,,,0.165,,,,,,,,,,,0.933,,,,,,,,,MIDWEST_LAKES_ANCILLARIES
4837,NLA06608-1207,WI - ROUND LAKE,7/26/2007,,,,,,,3.9,,4.633,,8.7,,0.012411866,,<,0.02,,,,,,,,,,,0.223419615,,,,,,,,,MIDWEST_LAKES_ANCILLARIES
4838,NLA06608-3230,WI - SAND LAKE,7/30/2007,,,,,,,5.3,,,,9,,0.000973488,,<,0.02,,,,,,,,,,,0.444273973,,,,,,,,,MIDWEST_LAKES_ANCILLARIES
4839,NLA06608-0606,WI - SCHNUR LAKE,8/8/2007,,,,,,,10.2,,4.188,,9.2,,0.00131686,,<,0.02,,,,,,,,,,,0.346798012,,,,,,,,,MIDWEST_LAKES_ANCILLARIES
4840,NLA06608-3043,WI - SOO LAKE,8/31/2007,,,,,,,6.3,,,,6.9,,0.08078487,,,0.08078487,,,,,,,,,,,1.12,,,,,,,,,MIDWEST_LAKES_ANCILLARIES
4841,NLA06608-0007,WI - SPRING LAKE,7/24/2007,,,,,,,7.7,,3.786,,6.6,,0.040683541,,,0.040683541,,,,,,,,,,,0.699402029,,,,,,,,,MIDWEST_LAKES_ANCILLARIES
4842,NLA06608-DNR-4,WI - SWAMSAUGER LAKE,8/13/2007,45.784887,-89.957761,,,,,16.5,,,,,,0.054248837,,,0.054248837,,,,,,,,,,,1.040275369,,,,,,,,,MIDWEST_LAKES_ANCILLARIES
4843,NLA06608-0467,WI - SWAN LAKE,7/9/2007,,,,,,,7.2,,16.115,,8.6,,0.01098355,,<,0.02,,,,,,,,,,,0.371449659,,,,,,,,,MIDWEST_LAKES_ANCILLARIES
4844,NLA06608-WI:Sy,WI - SY LAKE,7/17/2007,43.95872,-87.94372,,,,,12.6,,21.463,,,,0.041366046,,,0.041366046,,,,,,,,,,,0.482842736,,,,,,,,,MIDWEST_LAKES_ANCILLARIES
4845,NLA06608-0859,WI - TICHIGAN LAKE,7/5/2007,,,,,,,8.9,,40.579,,8.2,,0.042991821,,,0.042991821,,,,,,,,,,,0.385185924,,,,,,,,,MIDWEST_LAKES_ANCILLARIES
4846,NLA06608-1143,WI - UNNAMED LAKE (POLK CO.),7/31/2007,,,,,,,2.7,,4.903,,7.8,,0.135659089,,,0.135659089,,,,,,,,,,,0.715720071,,,,,,,,,MIDWEST_LAKES_ANCILLARIES
4847,NLA06608-0414,WI - UNNAMED LAKE (WASHBURN CO.),7/31/2007,,,,,,,29.9,,12.661,,6.1,,0.447515135,,,0.447515135,,,,,,,,,,,1.579504508,,,,,,,,,MIDWEST_LAKES_ANCILLARIES
4848,NLA06608-1627,WI - VOLTZ LAKE,7/5/2007,,,,,,,9.7,,,,8.2,,0.158710707,,,0.158710707,,,,,,,,,,,0.476755526,,,,,,,,,MIDWEST_LAKES_ANCILLARIES
4849,NLA06608-0183,WI - WAPOGASSET LAKE,7/25/2007,,,,,,,4.7,,4.421,,9.2,,0.015623185,,<,0.02,,,,,,,,,,,0.196199555,,,,,,,,,MIDWEST_LAKES_ANCILLARIES
4850,NLA06608-1363,WI - WEBB LAKE,7/28/2007,,,,,,,4,,,,8.8,,0.003938077,,<,0.02,,,,,,,,,,,0.230936802,,,,,,,,,MIDWEST_LAKES_ANCILLARIES
4851,NLA06608-3811,WI - WEST MITCHELL LAKE,9/5/2007,,,,,,,11.1,,,,4.9,,0.129145702,,,0.129145702,,,,,,,,,,,1.266487364,,,,,,,,,MIDWEST_LAKES_ANCILLARIES
4852,NLA06608-0846,WI - WILLOW RESERVOIR,8/28/2007,,,,,,,11.1,,2.357,,8.4,,0.044743124,,,0.044743124,,,,,,,,,,,1.04,,,,,,,,,MIDWEST_LAKES_ANCILLARIES
4853,NLA06608-R3,IL - APPLE CANYON LAKE,7/18/2007,,,,,,,5.2,,,,8.4,,0.035,,,0.035,,,,,,,,,,,0.741,,,,,,,,,MIDWEST_LAKES_ANCILLARIES
4854,NLA06608-SC1,IL - ARGYLE LAKE,7/24/2007,,,,,,,5.9,,,,9.6,,0.047,,,0.047,,,,,,,,,,,8.258,,,,,,,,,MIDWEST_LAKES_ANCILLARIES
4855,NLA06608-3744,IL - BALDWIN LAKE,8/6/2007,,,,,,,9.4,,,,8.9,,0.065,,,0.065,,,,,,,,,,,1.71,,,,,,,,,MIDWEST_LAKES_ANCILLARIES
4856,NLA06608-3232,IL - BATTERY PARK LAKE,8/6/2007,,,,,,,7.9,,8.9,,8.6,,0.088,,,0.088,,,,,,,,,,,0.801,,,,,,,,,MIDWEST_LAKES_ANCILLARIES
5296,02167500,"Saluda River near Silverstreet, S.C.",7/10/1998,,,,,,,2.9,,5.5,,7.1,,0.089,,,0.089,,,,,,,,,,,1.05,,,,,,,,,NAWQA_HGNATLSYN_REPLACEMENT_APPENDIX01
5297,02172654,"South Fork Edisto River at Springfield, S.C. on SC39",6/22/1998,,,,,,,3,,,,6.3,,0.41,,,0.41,,,,,,,,,,,4.21,,,,,,,,,NAWQA_HGNATLSYN_REPLACEMENT_APPENDIX01
5298,02173052,"South Fork Edisto River near Canaan, S.C. on SSR39",6/30/1998,,,,,,,5.9,,2.1,,6.4,,0.399,,,0.399,,,,,,,,,,,7.27,,,,,,,,,NAWQA_HGNATLSYN_REPLACEMENT_APPENDIX01
5299,02173180,"North Fork Edisto River near Fairview Crossroads, S.C.",6/12/1998,,,,,,,4.8,,1.1,,6.1,,0.315,,,0.315,,,,,,,,,,,3.77,,,,,,,,,NAWQA_HGNATLSYN_REPLACEMENT_APPENDIX01
5300,02173700,"North Fork Edisto River near Branchville, S.C.",6/16/1998,,,,,,,3.8,,2.9,,6.4,,1.481,,,1.481,,,,,,,,,,,9.41,,,,,,,,,NAWQA_HGNATLSYN_REPLACEMENT_APPENDIX01
5301,02175000,"Edisto River near Givhans, S.C.",6/19/1998,,,,,,,4.6,,4,,6.6,,1.355,,,1.355,,,,,,,,,,,8.18,,,,,,,,,NAWQA_HGNATLSYN_REPLACEMENT_APPENDIX01
5302,11066460,"Santa Ana River at MWD Crossing, Calif.",9/16/1998,,,,,,,2.3,,87.59,,8.11,,0.04,,,0.04,,,,,,,,,,,2.28,,,,,,,,,NAWQA_HGNATLSYN_REPLACEMENT_APPENDIX01
5303,11074000,"Santa Ana River below Prado Dam, Calif.",9/15/1998,,,,,,,4.8,,105.78,,7.84,,0.144,,,0.144,,,,,,,,,,,14.67,,,,,,,,,NAWQA_HGNATLSYN_REPLACEMENT_APPENDIX01
5304,335645117332701,"Santa Ana River a Hamner Rd near Norco, Calif.",9/16/1998,,,,,,,3,,94.42,,8.19,,0.026,,,0.026,,,,,,,,,,,3.71,,,,,,,,,NAWQA_HGNATLSYN_REPLACEMENT_APPENDIX01
5305,335645117365301,"Mill Creek a Chino Corona Rd near Norco, Calif.",9/15/1998,,,,,,,6.9,,53.76,,10.09,,0.082,,,0.082,,,,,,,,,,,2.99,,,,,,,,,NAWQA_HGNATLSYN_REPLACEMENT_APPENDIX01
5306,341014116494801,"S F Santa Ana R near SF Campground near Angelus Oaks, Calif.",9/24/1998,,,,,,,0.6,,1.37,,7.7,,0.017,,<,0.02,,,,,,,,,,,0.61,,,,,,,,,NAWQA_HGNATLSYN_REPLACEMENT_APPENDIX01
5307,03571000,"Sequatchie River near Whitwell, Tenn.",8/21/1998,,,,,,,1.4,,6.7,,7.6,,0.014,,<,0.02,,,,,,,,,,,1.38,,,,,,,,,NAWQA_HGNATLSYN_REPLACEMENT_APPENDIX01
5308,03575830,"Indian Creek near Madison, Ala.",8/19/1998,,,,,,,1.6,,7.2,,7.2,,0.031,,,0.031,,,,,,,,,,,3.4,,,,,,,,,NAWQA_HGNATLSYN_REPLACEMENT_APPENDIX01
5309,03604000,"Buffalo River near Flat Woods, Tenn.",8/26/1998,,,,,,,0.9,,6.1,,7.2,,0.014,,<,0.02,,,,,,,,,,,1.45,,,,,,,,,NAWQA_HGNATLSYN_REPLACEMENT_APPENDIX01
5310,08065350,"Trinity River near Crockett, Tex.",8/13/1998,,,,,,,5.8,,,,7.5,,0.015,,<,0.02,,,,,,,,,,,6.5,,,,,,,,,NAWQA_HGNATLSYN_REPLACEMENT_APPENDIX01
5311,09010500,"Colorado River below Baker Gulch near Grand Lake, Colo.",9/22/1998,,,,,,,1.3,,6.2,,7.8,,0.05,,,0.05,,,,,,,,,,,0.57,,,,,,,,,NAWQA_HGNATLSYN_REPLACEMENT_APPENDIX01
5312,09046530,"French Gulch at Breckenridge, Colo.",9/15/1998,,,,,,,1.4,,63,,7.8,,0.018,,<,0.02,,,,,,,,,,,0.64,,,,,,,,,NAWQA_HGNATLSYN_REPLACEMENT_APPENDIX01
5313,09149480,"Dry Creek at Begonia Rd, near Delta, Colo.",9/2/1998,,,,,,,3.9,,467,,8.2,,0.146,,,0.146,,,,,,,,,,,6.05,,,,,,,,,NAWQA_HGNATLSYN_REPLACEMENT_APPENDIX01
5314,375732107394000,"Red Mountain C above Crystal Lake near Ironton, Colo.",9/1/1998,,,,,,,0.4,,484,,3.3,,0.016,,<,0.02,,,,,,,,,,,1.68,,,,,,,,,NAWQA_HGNATLSYN_REPLACEMENT_APPENDIX01
5315,393557105530000,"Snake River below mouth of Peru Creek, Colo.",9/14/1998,,,,,,,1.3,,46,,6.7,,0.017,,<,0.02,,,,,,,,,,,0.48,,,,,,,,,NAWQA_HGNATLSYN_REPLACEMENT_APPENDIX01
5316,05517120,"Pitner Ditch near La Crosse, Ind.",8/20/1998,,,,,,,3.1,,89,,7.78,,0.026,,,0.026,,,,,,,,,,,0.27,,,,,,,,,NAWQA_HGNATLSYN_REPLACEMENT_APPENDIX01
5317,05527800,"Des Plaines River at Russell, Ill.",8/17/1998,,,,,,,11.4,,94,,7.49,,0.101,,,0.101,,,,,,,,,,,4.18,,,,,,,,,NAWQA_HGNATLSYN_REPLACEMENT_APPENDIX01
5318,05531500,"Salt Creek at Western Springs, Ill.",8/18/1998,,,,,,,6.3,,89,,7.29,,0.132,,,0.132,,,,,,,,,,,9.26,,,,,,,,,NAWQA_HGNATLSYN_REPLACEMENT_APPENDIX01
5319,05544200,"Mukwonago River at Mukwonago, Wis.",8/26/1998,,,,,,,6.9,,,,7.98,,0.059,,,0.059,,,,,,,,,,,1.48,,,,,,,,,NAWQA_HGNATLSYN_REPLACEMENT_APPENDIX01
5320,05548105,"Nippersink Creek above Wonder Lake, Ill.",8/17/1998,,,,,,,3.5,,64,,7.81,,0.041,,,0.041,,,,,,,,,,,1.42,,,,,,,,,NAWQA_HGNATLSYN_REPLACEMENT_APPENDIX01
5321,03245500,"Little Miami River at Milford, Ohio",9/1/1998,,,,,,,3.5,,49.3,,8.3,,0.049,,,0.049,,,,,,,,,,,1.57,,,,,,,,,NAWQA_HGNATLSYN_REPLACEMENT_APPENDIX01
5322,03246400,"East Fork Little Miami River near Williamsburg, Ohio",9/1/1998,,,,,,,4.4,,44.9,,8.3,,0.066,,,0.066,,,,,,,,,,,2.09,,,,,,,,,NAWQA_HGNATLSYN_REPLACEMENT_APPENDIX01
5323,392246084340100,"Great Miami River below Hamilton, Ohio",8/31/1998,,,,,,,5,,73.5,,8.4,,0.194,,,0.194,,,,,,,,,,,3,,,,,,,,,NAWQA_HGNATLSYN_REPLACEMENT_APPENDIX01
5039,483129092462001,PEARY LAKE NR INTERNATIONAL FALLS MN,8/5/2004,48.5246281,-92.7723719,,8.6,,,,,1.87,,7.3,,0.07,,,0.07,,,,,,,,,,,1.11,,,,,,,,,HG_MINNESOTANWIS_20090121
5040,483129092462001,PEARY LAKE NR INTERNATIONAL FALLS MN,5/16/2006,48.5246281,-92.7723719,,,,,,,,,6.8,,0.06,,,0.06,,,,,,,,,,,1.53,,,,,,,,,HG_MINNESOTANWIS_20090121
5041,483139092553801,"LOITEN LAKE NR INTERNATIONAL FALLS, MN",5/6/2002,48.5274122,-92.9273692,,,,,,,2.58,,6.7,,0.2,,,0.2,,,,,,,,,,,2.07,,,,,,,,,HG_MINNESOTANWIS_20090121
5042,483142092465201,"FISHMOUTHLAKE NEAR KABETOGAMA, MN",9/19/2001,48.5283333,-92.7811111,,8.4,,,,,,,7,,0.05,,,0.05,,,,,,,,,,,0.97,,,,,,,,,HG_MINNESOTANWIS_20090121
5043,483157092565701,QUILL LAKE NR INTERNATIONAL FALLS MN,7/19/2001,48.5324131,-92.949313,,8,,,,,,,6.1,,0.17,,,0.17,,,,,,,,,,,1.4,,,,,,,,,HG_MINNESOTANWIS_20090121
5044,483226092001401,"LOCATOR LAKE NR INTERNATIONAL FALLS, MN",9/21/2000,48.5404533,-92.0040189,,10.7,,,,,,,7.5,,0.07,,,0.07,,,,,,,,,,,1.57,,,,,,,,,HG_MINNESOTANWIS_20090121
5045,483226092001401,"LOCATOR LAKE NR INTERNATIONAL FALLS, MN",7/19/2001,48.5404533,-92.0040189,,10.8,,,,,,,,,0.08,,,0.08,,,,,,,,,,,2.02,,,,,,,,,HG_MINNESOTANWIS_20090121
5046,06403700,"Cheyenne River at Redshirt, S. Dak.",7/30/1998,,,,,,,5,,,,8.1,,0.021,,,0.021,,0.044,,,0.044,,,,,,2.7,,,,,0.42,,,0.42,NAWQA_HGNATLSYN_REPLACEMENT_APPENDIX01
5047,06429000,"Belle Fourche River at Belle Fourche, S. Dak.",8/6/1998,,,,,,,4.62,,,,7.2,,0.28,,,0.28,<,0.037,,<,0.037,,,,,,50.07,,,,,1.05,,,1.05,NAWQA_HGNATLSYN_REPLACEMENT_APPENDIX01
5048,06436150,"Whitewood Creek above Lead, S. Dak.",8/3/1998,,,,,,,3.8,,4.6,,8.1,,0.191,,,0.191,,0.047,,,0.047,,,,,,75.08,,,,,1.26,,,1.26,NAWQA_HGNATLSYN_REPLACEMENT_APPENDIX01
5049,06436198,"Whitewood Creek above Vale, S. Dak.",8/4/1998,,,,,,,2.5,,,,8.1,,0.1,,,0.1,,0.023,,,0.023,,,,,,446.01,,,,,2.05,,,2.05,NAWQA_HGNATLSYN_REPLACEMENT_APPENDIX01
5050,06437000,"Belle Fourche River near Sturgis, S. Dak.",2/24/1999,,,,,,,3.04,,,,8.3,,0.036,,,0.036,<,0.02,,<,0.02,,,,,,6.5,,,,,0.66,,,0.66,NAWQA_HGNATLSYN_REPLACEMENT_APPENDIX01
5051,06438000,"Belle Fourche River near Elm Springs, S. Dak.",8/5/1998,,,,,,,3.8,,856,,8.2,,0.407,,,0.407,,0.113,,,0.113,,,,,,10.4,,,,,0.72,,,0.72,NAWQA_HGNATLSYN_REPLACEMENT_APPENDIX01
5052,06438500,"Cheyenne River near Plainview, S. Dak.",7/27/1998,,,,,,,4,,807,,8,,0.17,,,0.17,,0.034,,,0.034,,,,,,23.38,,,,,0.53,,,0.53,NAWQA_HGNATLSYN_REPLACEMENT_APPENDIX01
5053,06439300,"Cheyenne River at Cherry Creek, S. Dak.",7/29/1998,,,,,,,3.8,,,,8.1,,0.147,,,0.147,,0.018,,<,0.02,,,,,,20.24,,,,,0.49,,,0.49,NAWQA_HGNATLSYN_REPLACEMENT_APPENDIX01
5054,442023103451600,"Yellow Creek at mouth, at Lead, S. Dak.",7/29/1998,,,,,,,2.1,,64.8,,7.6,,0.12,,,0.12,<,0.01,,<,0.02,,,,,,21.43,,,,,0.84,,,0.84,NAWQA_HGNATLSYN_REPLACEMENT_APPENDIX01
5055,442042103434600,"West Strawberry Creek above Grizzly Gulch, near Lead, S. Dak.",8/3/1998,,,,,,,2.51,,17.7,,8,<,0.012,,<,0.02,<,0.012,,<,0.02,,,,,,3.02,,,,,1.53,,,1.53,NAWQA_HGNATLSYN_REPLACEMENT_APPENDIX01
5056,442148103471000,"Deadwood Creek above Central City, S. Dak.",7/29/1998,,,,,,,1.2,,48.5,,7.7,<,0.01,,<,0.02,<,0.011,,<,0.02,,,,,,1.13,,,,,0.84,,,0.84,NAWQA_HGNATLSYN_REPLACEMENT_APPENDIX01
5057,01423000,"West Branch Delaware River at Walton, N.Y.",8/31/1999,,,,,,,1.5,,7.199996948,,7.5,,0.12,,,0.12,,,,,,,,,,,1.44,,,,,,,,,NAWQA_HGNATLSYN_REPLACEMENT_APPENDIX01
5058,01431500,"Lackawaxen River at Hawley, Pa.",9/1/1999,,,,,,,3.699707031,,8.599998474,,10,,0.056,,,0.056,,,,,,,,,,,1.07,,,,,,,,,NAWQA_HGNATLSYN_REPLACEMENT_APPENDIX01
5059,01435000,"Neversink River near Claryville, N.Y.",9/1/1999,,,,,,,1.799804688,,3.599998474,,6.799804688,<,0.025,,<,0.025,,,,,,,,,,,0.43,,,,,,,,,NAWQA_HGNATLSYN_REPLACEMENT_APPENDIX01
5060,01437500,"Neversink River at Godeffroy, N.Y.",8/30/1999,,,,,,,2.299804688,,8.099998474,,8,<,0.025,,<,0.025,,,,,,,,,,,1.15,,,,,,,,,NAWQA_HGNATLSYN_REPLACEMENT_APPENDIX01
5061,01439500,"Bush Kill at Shoemakers, Pa.",9/2/1999,,,,,,,1.5,,9.099998474,,7.299804688,,0.027,,,0.027,,,,,,,,,,,0.82,,,,,,,,,NAWQA_HGNATLSYN_REPLACEMENT_APPENDIX01
5062,01440000,"Flat Brook near Flatbrookville, N.J.",9/2/1999,,,,,,,1.899902344,,17.8999939,,8.8984375,,0.034,,,0.034,,,,,,,,,,,0.69,,,,,,,,,NAWQA_HGNATLSYN_REPLACEMENT_APPENDIX01
5063,01442500,"Brodhead Creek at Minisink Hills, Pa.",9/2/1999,,,,,,,5,,21.3999939,,7.799804688,,0.046,,,0.046,,,,,,,,,,,1.12,,,,,,,,,NAWQA_HGNATLSYN_REPLACEMENT_APPENDIX01
5064,01451800,"Jordan Creek near Schnecksville, Pa.",10/5/1999,,,,,,,3.5,,22.1,,7.7,<,0.022,,<,0.022,,,,,,,,,,,1.94,,,,,,,,,NAWQA_HGNATLSYN_REPLACEMENT_APPENDIX01
5065,01462100,"Pidcock Creek near New Hope, Pa.",9/12/2000,,,,,,,2.399902344,,24,,7.599609375,,0.066,,,0.066,,,,,,,,,,,1,,,,,,,,,NAWQA_HGNATLSYN_REPLACEMENT_APPENDIX01
